,test,predict,difference,amountWrong
32429,1,1.0,0.0,5506
32430,1,1.0,0.0,5506
32431,1,1.0,0.0,5506
32432,1,1.0,0.0,5506
32433,2,1.0,1.0,5506
32434,2,1.0,1.0,5506
32435,1,1.0,0.0,5506
32436,1,1.0,0.0,5506
32437,1,1.0,0.0,5506
32438,2,1.0,1.0,5506
32439,1,1.0,0.0,5506
32440,1,1.0,0.0,5506
32441,1,1.0,0.0,5506
32442,1,1.0,0.0,5506
32443,1,1.0,0.0,5506
32444,1,1.0,0.0,5506
32445,1,1.0,0.0,5506
32446,1,1.0,0.0,5506
32447,1,1.0,0.0,5506
32448,1,1.0,0.0,5506
32449,2,1.0,1.0,5506
32450,1,1.0,0.0,5506
32451,1,1.0,0.0,5506
32452,1,1.0,0.0,5506
32453,1,1.0,0.0,5506
32454,1,1.0,0.0,5506
32455,1,1.0,0.0,5506
32456,1,1.0,0.0,5506
32457,1,1.0,0.0,5506
32458,1,1.0,0.0,5506
32459,1,1.0,0.0,5506
32460,1,1.0,0.0,5506
32461,2,1.0,1.0,5506
32462,1,1.0,0.0,5506
32463,1,1.0,0.0,5506
32464,1,1.0,0.0,5506
32465,1,1.0,0.0,5506
32466,1,1.0,0.0,5506
32467,1,1.0,0.0,5506
32468,1,1.0,0.0,5506
32469,1,1.0,0.0,5506
32470,1,1.0,0.0,5506
32471,1,1.0,0.0,5506
32472,2,1.0,1.0,5506
32473,1,1.0,0.0,5506
32474,1,1.0,0.0,5506
32475,1,1.0,0.0,5506
32476,1,1.0,0.0,5506
32477,1,1.0,0.0,5506
32478,2,1.0,1.0,5506
32479,1,1.0,0.0,5506
32480,1,1.0,0.0,5506
32481,1,1.0,0.0,5506
32482,1,1.0,0.0,5506
32483,1,1.0,0.0,5506
32484,1,1.0,0.0,5506
32485,1,1.0,0.0,5506
32486,1,1.0,0.0,5506
32487,1,1.0,0.0,5506
32488,1,1.0,0.0,5506
32489,1,1.0,0.0,5506
32490,1,1.0,0.0,5506
32491,1,1.0,0.0,5506
32492,1,1.0,0.0,5506
32493,1,1.0,0.0,5506
32494,1,1.0,0.0,5506
32495,2,1.0,1.0,5506
32496,1,1.0,0.0,5506
32497,1,1.0,0.0,5506
32498,1,1.0,0.0,5506
32499,1,1.0,0.0,5506
32500,1,1.0,0.0,5506
32501,1,1.0,0.0,5506
32502,1,1.0,0.0,5506
32503,1,1.0,0.0,5506
32504,1,1.0,0.0,5506
32505,1,1.0,0.0,5506
32506,1,1.0,0.0,5506
32507,1,1.0,0.0,5506
32508,1,1.0,0.0,5506
32509,1,1.0,0.0,5506
32510,1,1.0,0.0,5506
32511,1,1.0,0.0,5506
32512,2,1.0,1.0,5506
32513,1,1.0,0.0,5506
32514,1,1.0,0.0,5506
32515,1,1.0,0.0,5506
32516,1,1.0,0.0,5506
32517,1,1.0,0.0,5506
32518,1,1.0,0.0,5506
32519,1,1.0,0.0,5506
32520,2,1.0,1.0,5506
32521,1,1.0,0.0,5506
32522,1,1.0,0.0,5506
32523,1,1.0,0.0,5506
32524,2,1.0,1.0,5506
32525,1,1.0,0.0,5506
32526,1,1.0,0.0,5506
32527,1,1.0,0.0,5506
32528,1,1.0,0.0,5506
32529,1,1.0,0.0,5506
32530,1,1.0,0.0,5506
32531,1,1.0,0.0,5506
32532,1,1.0,0.0,5506
32533,1,1.0,0.0,5506
32534,1,1.0,0.0,5506
32535,1,1.0,0.0,5506
32536,1,1.0,0.0,5506
32537,1,1.0,0.0,5506
32538,1,1.0,0.0,5506
32539,1,1.0,0.0,5506
32540,1,1.0,0.0,5506
32541,1,1.0,0.0,5506
32542,1,1.0,0.0,5506
32543,1,1.0,0.0,5506
32544,1,1.0,0.0,5506
32545,1,1.0,0.0,5506
32546,1,1.0,0.0,5506
32547,1,1.0,0.0,5506
32548,2,1.0,1.0,5506
32549,1,1.0,0.0,5506
32550,1,1.0,0.0,5506
32551,1,1.0,0.0,5506
32552,1,1.0,0.0,5506
32553,2,1.0,1.0,5506
32554,1,1.0,0.0,5506
32555,1,1.0,0.0,5506
32556,1,1.0,0.0,5506
32557,1,1.0,0.0,5506
32558,1,1.0,0.0,5506
32559,1,1.0,0.0,5506
32560,2,1.0,1.0,5506
32561,1,1.0,0.0,5506
32562,1,1.0,0.0,5506
32563,1,1.0,0.0,5506
32564,1,1.0,0.0,5506
32565,1,1.0,0.0,5506
32566,1,1.0,0.0,5506
32567,1,1.0,0.0,5506
32568,1,1.0,0.0,5506
32569,1,1.0,0.0,5506
32570,1,1.0,0.0,5506
32571,1,1.0,0.0,5506
32572,1,1.0,0.0,5506
32573,1,1.0,0.0,5506
32574,1,1.0,0.0,5506
32575,1,1.0,0.0,5506
32576,1,1.0,0.0,5506
32577,1,1.0,0.0,5506
32578,1,1.0,0.0,5506
32579,1,1.0,0.0,5506
32580,1,1.0,0.0,5506
32581,1,1.0,0.0,5506
32582,1,1.0,0.0,5506
32583,1,1.0,0.0,5506
32584,1,1.0,0.0,5506
32585,1,1.0,0.0,5506
32586,1,1.0,0.0,5506
32587,1,1.0,0.0,5506
32588,1,1.0,0.0,5506
32589,1,1.0,0.0,5506
32590,1,1.0,0.0,5506
32591,1,1.0,0.0,5506
32592,1,1.0,0.0,5506
32593,1,1.0,0.0,5506
32594,2,1.0,1.0,5506
32595,1,1.0,0.0,5506
32596,1,1.0,0.0,5506
32597,1,1.0,0.0,5506
32598,1,1.0,0.0,5506
32599,1,1.0,0.0,5506
32600,1,1.0,0.0,5506
32601,1,1.0,0.0,5506
32602,1,1.0,0.0,5506
32603,1,1.0,0.0,5506
32604,1,1.0,0.0,5506
32605,1,1.0,0.0,5506
32606,1,1.0,0.0,5506
32607,1,1.0,0.0,5506
32608,1,1.0,0.0,5506
32609,1,1.0,0.0,5506
32610,1,1.0,0.0,5506
32611,1,1.0,0.0,5506
32612,1,1.0,0.0,5506
32613,1,1.0,0.0,5506
32614,1,1.0,0.0,5506
32615,1,1.0,0.0,5506
32616,1,1.0,0.0,5506
32617,1,1.0,0.0,5506
32618,1,1.0,0.0,5506
32619,1,1.0,0.0,5506
32620,1,1.0,0.0,5506
32621,1,1.0,0.0,5506
32622,1,1.0,0.0,5506
32623,1,1.0,0.0,5506
32624,1,1.0,0.0,5506
32625,1,1.0,0.0,5506
32626,1,1.0,0.0,5506
32627,1,1.0,0.0,5506
32628,1,1.0,0.0,5506
32629,3,1.0,2.0,5506
32630,1,1.0,0.0,5506
32631,1,1.0,0.0,5506
32632,1,1.0,0.0,5506
32633,1,1.0,0.0,5506
32634,1,1.0,0.0,5506
32635,2,1.0,1.0,5506
32636,1,1.0,0.0,5506
32637,2,1.0,1.0,5506
32638,1,1.0,0.0,5506
32639,1,1.0,0.0,5506
32640,1,1.0,0.0,5506
32641,1,1.0,0.0,5506
32642,1,1.0,0.0,5506
32643,1,1.0,0.0,5506
32644,1,1.0,0.0,5506
32645,1,1.0,0.0,5506
32646,1,1.0,0.0,5506
32647,1,1.0,0.0,5506
32648,1,1.0,0.0,5506
32649,1,1.0,0.0,5506
32650,1,1.0,0.0,5506
32651,1,1.0,0.0,5506
32652,1,1.0,0.0,5506
32653,1,1.0,0.0,5506
32654,2,1.0,1.0,5506
32655,1,1.0,0.0,5506
32656,1,1.0,0.0,5506
32657,2,1.0,1.0,5506
32658,1,1.0,0.0,5506
32659,1,1.0,0.0,5506
32660,1,1.0,0.0,5506
32661,1,1.0,0.0,5506
32662,1,1.0,0.0,5506
32663,1,1.0,0.0,5506
32664,2,1.0,1.0,5506
32665,1,1.0,0.0,5506
32666,1,1.0,0.0,5506
32667,1,1.0,0.0,5506
32668,3,1.0,2.0,5506
32669,1,1.0,0.0,5506
32670,1,1.0,0.0,5506
32671,1,1.0,0.0,5506
32672,1,1.0,0.0,5506
32673,1,1.0,0.0,5506
32674,1,1.0,0.0,5506
32675,1,1.0,0.0,5506
32676,2,1.0,1.0,5506
32677,1,1.0,0.0,5506
32678,1,1.0,0.0,5506
32679,1,1.0,0.0,5506
32680,1,1.0,0.0,5506
32681,1,1.0,0.0,5506
32682,1,1.0,0.0,5506
32683,1,1.0,0.0,5506
32684,1,1.0,0.0,5506
32685,1,1.0,0.0,5506
32686,1,1.0,0.0,5506
32687,1,1.0,0.0,5506
32688,1,1.0,0.0,5506
32689,1,1.0,0.0,5506
32690,1,1.0,0.0,5506
32691,1,1.0,0.0,5506
32692,1,1.0,0.0,5506
32693,1,1.0,0.0,5506
32694,1,1.0,0.0,5506
32695,1,1.0,0.0,5506
32696,2,1.0,1.0,5506
32697,1,1.0,0.0,5506
32698,1,1.0,0.0,5506
32699,1,1.0,0.0,5506
32700,1,1.0,0.0,5506
32701,1,1.0,0.0,5506
32702,1,1.0,0.0,5506
32703,2,1.0,1.0,5506
32704,1,1.0,0.0,5506
32705,1,1.0,0.0,5506
32706,1,1.0,0.0,5506
32707,2,1.0,1.0,5506
32708,1,1.0,0.0,5506
32709,1,1.0,0.0,5506
32710,1,1.0,0.0,5506
32711,1,1.0,0.0,5506
32712,1,1.0,0.0,5506
32713,1,1.0,0.0,5506
32714,1,1.0,0.0,5506
32715,1,1.0,0.0,5506
32716,1,1.0,0.0,5506
32717,1,1.0,0.0,5506
32718,1,1.0,0.0,5506
32719,1,1.0,0.0,5506
32720,1,1.0,0.0,5506
32721,1,1.0,0.0,5506
32722,1,1.0,0.0,5506
32723,2,1.0,1.0,5506
32724,1,1.0,0.0,5506
32725,2,1.0,1.0,5506
32726,1,1.0,0.0,5506
32727,1,1.0,0.0,5506
32728,1,1.0,0.0,5506
32729,1,1.0,0.0,5506
32730,1,1.0,0.0,5506
32731,1,1.0,0.0,5506
32732,1,1.0,0.0,5506
32733,1,1.0,0.0,5506
32734,1,1.0,0.0,5506
32735,1,1.0,0.0,5506
32736,1,1.0,0.0,5506
32737,1,1.0,0.0,5506
32738,1,1.0,0.0,5506
32739,2,1.0,1.0,5506
32740,1,1.0,0.0,5506
32741,1,1.0,0.0,5506
32742,1,1.0,0.0,5506
32743,1,1.0,0.0,5506
32744,1,1.0,0.0,5506
32745,2,1.0,1.0,5506
32746,1,1.0,0.0,5506
32747,1,1.0,0.0,5506
32748,1,1.0,0.0,5506
32749,1,1.0,0.0,5506
32750,1,1.0,0.0,5506
32751,1,1.0,0.0,5506
32752,2,1.0,1.0,5506
32753,1,1.0,0.0,5506
32754,1,1.0,0.0,5506
32755,1,1.0,0.0,5506
32756,1,1.0,0.0,5506
32757,1,1.0,0.0,5506
32758,1,1.0,0.0,5506
32759,1,1.0,0.0,5506
32760,1,1.0,0.0,5506
32761,1,1.0,0.0,5506
32762,2,1.0,1.0,5506
32763,1,1.0,0.0,5506
32764,1,1.0,0.0,5506
32765,1,1.0,0.0,5506
32766,1,1.0,0.0,5506
32767,1,1.0,0.0,5506
32768,1,1.0,0.0,5506
32769,2,1.0,1.0,5506
32770,1,1.0,0.0,5506
32771,1,1.0,0.0,5506
32772,1,1.0,0.0,5506
32773,1,1.0,0.0,5506
32774,1,1.0,0.0,5506
32775,1,1.0,0.0,5506
32776,1,1.0,0.0,5506
32777,1,1.0,0.0,5506
32778,1,1.0,0.0,5506
32779,1,1.0,0.0,5506
32780,1,1.0,0.0,5506
32781,1,1.0,0.0,5506
32782,1,1.0,0.0,5506
32783,1,1.0,0.0,5506
32784,1,1.0,0.0,5506
32785,1,1.0,0.0,5506
32786,1,1.0,0.0,5506
32787,1,1.0,0.0,5506
32788,1,1.0,0.0,5506
32789,1,1.0,0.0,5506
32790,2,1.0,1.0,5506
32791,1,1.0,0.0,5506
32792,1,1.0,0.0,5506
32793,1,1.0,0.0,5506
32794,1,1.0,0.0,5506
32795,1,1.0,0.0,5506
32796,1,1.0,0.0,5506
32797,2,1.0,1.0,5506
32798,1,1.0,0.0,5506
32799,2,1.0,1.0,5506
32800,2,1.0,1.0,5506
32801,1,1.0,0.0,5506
32802,1,1.0,0.0,5506
32803,1,1.0,0.0,5506
32804,1,1.0,0.0,5506
32805,1,1.0,0.0,5506
32806,1,1.0,0.0,5506
32807,1,1.0,0.0,5506
32808,1,1.0,0.0,5506
32809,2,1.0,1.0,5506
32810,1,1.0,0.0,5506
32811,1,1.0,0.0,5506
32812,1,1.0,0.0,5506
32813,1,1.0,0.0,5506
32814,2,1.0,1.0,5506
32815,1,1.0,0.0,5506
32816,1,1.0,0.0,5506
32817,1,1.0,0.0,5506
32818,1,1.0,0.0,5506
32819,1,1.0,0.0,5506
32820,1,1.0,0.0,5506
32821,1,1.0,0.0,5506
32822,1,1.0,0.0,5506
32823,1,1.0,0.0,5506
32824,1,1.0,0.0,5506
32825,1,1.0,0.0,5506
32826,1,1.0,0.0,5506
32827,1,1.0,0.0,5506
32828,1,1.0,0.0,5506
32829,1,1.0,0.0,5506
32830,1,1.0,0.0,5506
32831,1,1.0,0.0,5506
32832,1,1.0,0.0,5506
32833,2,1.0,1.0,5506
32834,1,1.0,0.0,5506
32835,1,1.0,0.0,5506
32836,1,1.0,0.0,5506
32837,1,1.0,0.0,5506
32838,1,1.0,0.0,5506
32839,1,1.0,0.0,5506
32840,1,1.0,0.0,5506
32841,2,1.0,1.0,5506
32842,1,1.0,0.0,5506
32843,1,1.0,0.0,5506
32844,1,1.0,0.0,5506
32845,3,1.0,2.0,5506
32846,1,1.0,0.0,5506
32847,1,1.0,0.0,5506
32848,1,1.0,0.0,5506
32849,1,1.0,0.0,5506
32850,2,1.0,1.0,5506
32851,1,1.0,0.0,5506
32852,1,1.0,0.0,5506
32853,2,1.0,1.0,5506
32854,1,1.0,0.0,5506
32855,1,1.0,0.0,5506
32856,1,1.0,0.0,5506
32857,1,1.0,0.0,5506
32858,1,1.0,0.0,5506
32859,1,1.0,0.0,5506
32860,2,1.0,1.0,5506
32861,1,1.0,0.0,5506
32862,2,1.0,1.0,5506
32863,1,1.0,0.0,5506
32864,1,1.0,0.0,5506
32865,2,1.0,1.0,5506
32866,1,1.0,0.0,5506
32867,1,1.0,0.0,5506
32868,1,1.0,0.0,5506
32869,1,1.0,0.0,5506
32870,2,1.0,1.0,5506
32871,1,1.0,0.0,5506
32872,1,1.0,0.0,5506
32873,1,1.0,0.0,5506
32874,1,1.0,0.0,5506
32875,1,1.0,0.0,5506
32876,1,1.0,0.0,5506
32877,1,1.0,0.0,5506
32878,1,1.0,0.0,5506
32879,1,1.0,0.0,5506
32880,2,1.0,1.0,5506
32881,1,1.0,0.0,5506
32882,1,1.0,0.0,5506
32883,1,1.0,0.0,5506
32884,1,1.0,0.0,5506
32885,1,1.0,0.0,5506
32886,1,1.0,0.0,5506
32887,1,1.0,0.0,5506
32888,1,1.0,0.0,5506
32889,1,1.0,0.0,5506
32890,1,1.0,0.0,5506
32891,1,1.0,0.0,5506
32892,1,1.0,0.0,5506
32893,2,1.0,1.0,5506
32894,1,1.0,0.0,5506
32895,1,1.0,0.0,5506
32896,1,1.0,0.0,5506
32897,1,1.0,0.0,5506
32898,1,1.0,0.0,5506
32899,1,1.0,0.0,5506
32900,1,1.0,0.0,5506
32901,1,1.0,0.0,5506
32902,1,1.0,0.0,5506
32903,1,1.0,0.0,5506
32904,1,1.0,0.0,5506
32905,1,1.0,0.0,5506
32906,1,1.0,0.0,5506
32907,1,1.0,0.0,5506
32908,1,1.0,0.0,5506
32909,1,1.0,0.0,5506
32910,1,1.0,0.0,5506
32911,1,1.0,0.0,5506
32912,2,1.0,1.0,5506
32913,1,1.0,0.0,5506
32914,1,1.0,0.0,5506
32915,1,1.0,0.0,5506
32916,1,1.0,0.0,5506
32917,1,1.0,0.0,5506
32918,1,1.0,0.0,5506
32919,1,1.0,0.0,5506
32920,1,1.0,0.0,5506
32921,1,1.0,0.0,5506
32922,1,1.0,0.0,5506
32923,1,1.0,0.0,5506
32924,1,1.0,0.0,5506
32925,1,1.0,0.0,5506
32926,1,1.0,0.0,5506
32927,1,1.0,0.0,5506
32928,1,1.0,0.0,5506
32929,1,1.0,0.0,5506
32930,2,1.0,1.0,5506
32931,1,1.0,0.0,5506
32932,1,1.0,0.0,5506
32933,1,1.0,0.0,5506
32934,1,1.0,0.0,5506
32935,1,1.0,0.0,5506
32936,1,1.0,0.0,5506
32937,1,1.0,0.0,5506
32938,1,1.0,0.0,5506
32939,1,1.0,0.0,5506
32940,1,1.0,0.0,5506
32941,1,1.0,0.0,5506
32942,1,1.0,0.0,5506
32943,1,1.0,0.0,5506
32944,1,1.0,0.0,5506
32945,1,1.0,0.0,5506
32946,1,1.0,0.0,5506
32947,1,1.0,0.0,5506
32948,1,1.0,0.0,5506
32949,1,1.0,0.0,5506
32950,1,1.0,0.0,5506
32951,1,1.0,0.0,5506
32952,1,1.0,0.0,5506
32953,2,1.0,1.0,5506
32954,1,1.0,0.0,5506
32955,1,1.0,0.0,5506
32956,1,1.0,0.0,5506
32957,2,1.0,1.0,5506
32958,1,1.0,0.0,5506
32959,1,1.0,0.0,5506
32960,1,1.0,0.0,5506
32961,1,1.0,0.0,5506
32962,1,1.0,0.0,5506
32963,1,1.0,0.0,5506
32964,1,1.0,0.0,5506
32965,1,1.0,0.0,5506
32966,1,1.0,0.0,5506
32967,1,1.0,0.0,5506
32968,1,1.0,0.0,5506
32969,1,1.0,0.0,5506
32970,2,1.0,1.0,5506
32971,1,1.0,0.0,5506
32972,1,1.0,0.0,5506
32973,1,1.0,0.0,5506
32974,1,1.0,0.0,5506
32975,2,1.0,1.0,5506
32976,1,1.0,0.0,5506
32977,1,1.0,0.0,5506
32978,1,1.0,0.0,5506
32979,1,1.0,0.0,5506
32980,1,1.0,0.0,5506
32981,1,1.0,0.0,5506
32982,1,1.0,0.0,5506
32983,1,1.0,0.0,5506
32984,1,1.0,0.0,5506
32985,1,1.0,0.0,5506
32986,1,1.0,0.0,5506
32987,1,1.0,0.0,5506
32988,1,1.0,0.0,5506
32989,1,1.0,0.0,5506
32990,1,1.0,0.0,5506
32991,1,1.0,0.0,5506
32992,2,1.0,1.0,5506
32993,1,1.0,0.0,5506
32994,1,1.0,0.0,5506
32995,2,1.0,1.0,5506
32996,2,1.0,1.0,5506
32997,2,1.0,1.0,5506
32998,1,1.0,0.0,5506
32999,1,1.0,0.0,5506
33000,1,1.0,0.0,5506
33001,1,1.0,0.0,5506
33002,1,1.0,0.0,5506
33003,1,1.0,0.0,5506
33004,1,1.0,0.0,5506
33005,1,1.0,0.0,5506
33006,1,1.0,0.0,5506
33007,1,1.0,0.0,5506
33008,1,1.0,0.0,5506
33009,1,1.0,0.0,5506
33010,1,1.0,0.0,5506
33011,1,1.0,0.0,5506
33012,1,1.0,0.0,5506
33013,1,1.0,0.0,5506
33014,1,1.0,0.0,5506
33015,1,1.0,0.0,5506
33016,1,1.0,0.0,5506
33017,1,1.0,0.0,5506
33018,1,1.0,0.0,5506
33019,1,1.0,0.0,5506
33020,1,1.0,0.0,5506
33021,2,1.0,1.0,5506
33022,1,1.0,0.0,5506
33023,1,1.0,0.0,5506
33024,1,1.0,0.0,5506
33025,1,1.0,0.0,5506
33026,1,1.0,0.0,5506
33027,1,1.0,0.0,5506
33028,1,1.0,0.0,5506
33029,1,1.0,0.0,5506
33030,1,1.0,0.0,5506
33031,1,1.0,0.0,5506
33032,1,1.0,0.0,5506
33033,1,1.0,0.0,5506
33034,1,1.0,0.0,5506
33035,1,1.0,0.0,5506
33036,1,1.0,0.0,5506
33037,1,1.0,0.0,5506
33038,1,1.0,0.0,5506
33039,1,1.0,0.0,5506
33040,1,1.0,0.0,5506
33041,1,1.0,0.0,5506
33042,1,1.0,0.0,5506
33043,1,1.0,0.0,5506
33044,1,1.0,0.0,5506
33045,1,1.0,0.0,5506
33046,1,1.0,0.0,5506
33047,1,1.0,0.0,5506
33048,1,1.0,0.0,5506
33049,1,1.0,0.0,5506
33050,1,1.0,0.0,5506
33051,1,1.0,0.0,5506
33052,1,1.0,0.0,5506
33053,1,1.0,0.0,5506
33054,1,1.0,0.0,5506
33055,1,1.0,0.0,5506
33056,1,1.0,0.0,5506
33057,1,1.0,0.0,5506
33058,1,1.0,0.0,5506
33059,1,1.0,0.0,5506
33060,1,1.0,0.0,5506
33061,1,1.0,0.0,5506
33062,1,1.0,0.0,5506
33063,1,1.0,0.0,5506
33064,1,1.0,0.0,5506
33065,1,1.0,0.0,5506
33066,1,1.0,0.0,5506
33067,1,1.0,0.0,5506
33068,1,1.0,0.0,5506
33069,1,1.0,0.0,5506
33070,1,1.0,0.0,5506
33071,1,1.0,0.0,5506
33072,1,1.0,0.0,5506
33073,2,1.0,1.0,5506
33074,1,1.0,0.0,5506
33075,3,1.0,2.0,5506
33076,1,1.0,0.0,5506
33077,1,1.0,0.0,5506
33078,1,1.0,0.0,5506
33079,1,1.0,0.0,5506
33080,1,1.0,0.0,5506
33081,1,1.0,0.0,5506
33082,1,1.0,0.0,5506
33083,1,1.0,0.0,5506
33084,1,1.0,0.0,5506
33085,1,1.0,0.0,5506
33086,1,1.0,0.0,5506
33087,1,1.0,0.0,5506
33088,1,1.0,0.0,5506
33089,1,1.0,0.0,5506
33090,1,1.0,0.0,5506
33091,2,1.0,1.0,5506
33092,1,1.0,0.0,5506
33093,1,1.0,0.0,5506
33094,1,1.0,0.0,5506
33095,1,1.0,0.0,5506
33096,1,1.0,0.0,5506
33097,1,1.0,0.0,5506
33098,1,1.0,0.0,5506
33099,1,1.0,0.0,5506
33100,1,1.0,0.0,5506
33101,1,1.0,0.0,5506
33102,1,1.0,0.0,5506
33103,1,1.0,0.0,5506
33104,1,1.0,0.0,5506
33105,1,1.0,0.0,5506
33106,1,1.0,0.0,5506
33107,1,1.0,0.0,5506
33108,1,1.0,0.0,5506
33109,1,1.0,0.0,5506
33110,1,1.0,0.0,5506
33111,1,1.0,0.0,5506
33112,1,1.0,0.0,5506
33113,1,1.0,0.0,5506
33114,1,1.0,0.0,5506
33115,1,1.0,0.0,5506
33116,1,1.0,0.0,5506
33117,1,1.0,0.0,5506
33118,1,1.0,0.0,5506
33119,1,1.0,0.0,5506
33120,1,1.0,0.0,5506
33121,1,1.0,0.0,5506
33122,1,1.0,0.0,5506
33123,1,1.0,0.0,5506
33124,1,1.0,0.0,5506
33125,1,1.0,0.0,5506
33126,2,1.0,1.0,5506
33127,1,1.0,0.0,5506
33128,1,1.0,0.0,5506
33129,1,1.0,0.0,5506
33130,1,1.0,0.0,5506
33131,1,1.0,0.0,5506
33132,1,1.0,0.0,5506
33133,1,1.0,0.0,5506
33134,1,1.0,0.0,5506
33135,1,1.0,0.0,5506
33136,1,1.0,0.0,5506
33137,1,1.0,0.0,5506
33138,1,1.0,0.0,5506
33139,1,1.0,0.0,5506
33140,1,1.0,0.0,5506
33141,1,1.0,0.0,5506
33142,1,1.0,0.0,5506
33143,1,1.0,0.0,5506
33144,1,1.0,0.0,5506
33145,1,1.0,0.0,5506
33146,1,1.0,0.0,5506
33147,1,1.0,0.0,5506
33148,1,1.0,0.0,5506
33149,1,1.0,0.0,5506
33150,1,1.0,0.0,5506
33151,1,1.0,0.0,5506
33152,1,1.0,0.0,5506
33153,1,1.0,0.0,5506
33154,1,1.0,0.0,5506
33155,1,1.0,0.0,5506
33156,1,1.0,0.0,5506
33157,2,1.0,1.0,5506
33158,1,1.0,0.0,5506
33159,1,1.0,0.0,5506
33160,1,1.0,0.0,5506
33161,1,1.0,0.0,5506
33162,1,1.0,0.0,5506
33163,1,1.0,0.0,5506
33164,1,1.0,0.0,5506
33165,1,1.0,0.0,5506
33166,1,1.0,0.0,5506
33167,2,1.0,1.0,5506
33168,1,1.0,0.0,5506
33169,1,1.0,0.0,5506
33170,1,1.0,0.0,5506
33171,2,1.0,1.0,5506
33172,1,1.0,0.0,5506
33173,1,1.0,0.0,5506
33174,1,1.0,0.0,5506
33175,1,1.0,0.0,5506
33176,1,1.0,0.0,5506
33177,1,1.0,0.0,5506
33178,1,1.0,0.0,5506
33179,1,1.0,0.0,5506
33180,3,1.0,2.0,5506
33181,1,1.0,0.0,5506
33182,1,1.0,0.0,5506
33183,1,1.0,0.0,5506
33184,1,1.0,0.0,5506
33185,2,1.0,1.0,5506
33186,1,1.0,0.0,5506
33187,1,1.0,0.0,5506
33188,1,1.0,0.0,5506
33189,1,1.0,0.0,5506
33190,1,1.0,0.0,5506
33191,1,1.0,0.0,5506
33192,1,1.0,0.0,5506
33193,1,1.0,0.0,5506
33194,1,1.0,0.0,5506
33195,1,1.0,0.0,5506
33196,1,1.0,0.0,5506
33197,1,1.0,0.0,5506
33198,1,1.0,0.0,5506
33199,2,1.0,1.0,5506
33200,1,1.0,0.0,5506
33201,1,1.0,0.0,5506
33202,1,1.0,0.0,5506
33203,1,1.0,0.0,5506
33204,2,1.0,1.0,5506
33205,1,1.0,0.0,5506
33206,1,1.0,0.0,5506
33207,1,1.0,0.0,5506
33208,1,1.0,0.0,5506
33209,1,1.0,0.0,5506
33210,1,1.0,0.0,5506
33211,1,1.0,0.0,5506
33212,2,1.0,1.0,5506
33213,1,1.0,0.0,5506
33214,1,1.0,0.0,5506
33215,1,1.0,0.0,5506
33216,1,1.0,0.0,5506
33217,1,1.0,0.0,5506
33218,1,1.0,0.0,5506
33219,1,1.0,0.0,5506
33220,1,1.0,0.0,5506
33221,1,1.0,0.0,5506
33222,1,1.0,0.0,5506
33223,1,1.0,0.0,5506
33224,1,1.0,0.0,5506
33225,1,1.0,0.0,5506
33226,1,1.0,0.0,5506
33227,1,1.0,0.0,5506
33228,1,1.0,0.0,5506
33229,1,1.0,0.0,5506
33230,1,1.0,0.0,5506
33231,1,1.0,0.0,5506
33232,1,1.0,0.0,5506
33233,1,1.0,0.0,5506
33234,1,1.0,0.0,5506
33235,1,1.0,0.0,5506
33236,1,1.0,0.0,5506
33237,1,1.0,0.0,5506
33238,1,1.0,0.0,5506
33239,2,1.0,1.0,5506
33240,1,1.0,0.0,5506
33241,1,1.0,0.0,5506
33242,2,1.0,1.0,5506
33243,1,1.0,0.0,5506
33244,1,1.0,0.0,5506
33245,1,1.0,0.0,5506
33246,1,1.0,0.0,5506
33247,1,1.0,0.0,5506
33248,1,1.0,0.0,5506
33249,1,1.0,0.0,5506
33250,1,1.0,0.0,5506
33251,1,1.0,0.0,5506
33252,1,1.0,0.0,5506
33253,1,1.0,0.0,5506
33254,1,1.0,0.0,5506
33255,2,1.0,1.0,5506
33256,1,1.0,0.0,5506
33257,1,1.0,0.0,5506
33258,2,1.0,1.0,5506
33259,1,1.0,0.0,5506
33260,1,1.0,0.0,5506
33261,1,1.0,0.0,5506
33262,1,1.0,0.0,5506
33263,1,1.0,0.0,5506
33264,2,1.0,1.0,5506
33265,1,1.0,0.0,5506
33266,1,1.0,0.0,5506
33267,1,1.0,0.0,5506
33268,1,1.0,0.0,5506
33269,2,1.0,1.0,5506
33270,1,1.0,0.0,5506
33271,1,1.0,0.0,5506
33272,1,1.0,0.0,5506
33273,2,1.0,1.0,5506
33274,1,1.0,0.0,5506
33275,1,1.0,0.0,5506
33276,1,1.0,0.0,5506
33277,2,1.0,1.0,5506
33278,1,1.0,0.0,5506
33279,1,1.0,0.0,5506
33280,1,1.0,0.0,5506
33281,1,1.0,0.0,5506
33282,1,1.0,0.0,5506
33283,1,1.0,0.0,5506
33284,1,1.0,0.0,5506
33285,1,1.0,0.0,5506
33286,1,1.0,0.0,5506
33287,1,1.0,0.0,5506
33288,1,1.0,0.0,5506
33289,1,1.0,0.0,5506
33290,1,1.0,0.0,5506
33291,2,1.0,1.0,5506
33292,1,1.0,0.0,5506
33293,1,1.0,0.0,5506
33294,1,1.0,0.0,5506
33295,1,1.0,0.0,5506
33296,1,1.0,0.0,5506
33297,1,1.0,0.0,5506
33298,1,1.0,0.0,5506
33299,1,1.0,0.0,5506
33300,1,1.0,0.0,5506
33301,2,1.0,1.0,5506
33302,1,1.0,0.0,5506
