,test,predict,difference,amountWrong,percentWrong
31374,1,1.0,0.0,5567,8.4150857833875
31375,1,1.0,0.0,5567,8.4150857833875
31376,1,1.0,0.0,5567,8.4150857833875
31377,1,1.0,0.0,5567,8.4150857833875
31378,2,1.0,1.0,5567,8.4150857833875
31379,1,1.0,0.0,5567,8.4150857833875
31380,2,1.0,1.0,5567,8.4150857833875
31381,1,1.0,0.0,5567,8.4150857833875
31382,1,1.0,0.0,5567,8.4150857833875
31383,1,1.0,0.0,5567,8.4150857833875
31384,1,1.0,0.0,5567,8.4150857833875
31385,1,1.0,0.0,5567,8.4150857833875
31386,1,1.0,0.0,5567,8.4150857833875
31387,1,1.0,0.0,5567,8.4150857833875
31388,1,1.0,0.0,5567,8.4150857833875
31389,1,1.0,0.0,5567,8.4150857833875
31390,1,1.0,0.0,5567,8.4150857833875
31391,1,1.0,0.0,5567,8.4150857833875
31392,1,1.0,0.0,5567,8.4150857833875
31393,1,1.0,0.0,5567,8.4150857833875
31394,1,1.0,0.0,5567,8.4150857833875
31395,1,1.0,0.0,5567,8.4150857833875
31396,1,1.0,0.0,5567,8.4150857833875
31397,1,1.0,0.0,5567,8.4150857833875
31398,1,1.0,0.0,5567,8.4150857833875
31399,1,1.0,0.0,5567,8.4150857833875
31400,1,1.0,0.0,5567,8.4150857833875
31401,1,1.0,0.0,5567,8.4150857833875
31402,1,1.0,0.0,5567,8.4150857833875
31403,1,1.0,0.0,5567,8.4150857833875
31404,1,1.0,0.0,5567,8.4150857833875
31405,1,1.0,0.0,5567,8.4150857833875
31406,1,1.0,0.0,5567,8.4150857833875
31407,1,1.0,0.0,5567,8.4150857833875
31408,1,1.0,0.0,5567,8.4150857833875
31409,1,1.0,0.0,5567,8.4150857833875
31410,1,1.0,0.0,5567,8.4150857833875
31411,1,1.0,0.0,5567,8.4150857833875
31412,2,1.0,1.0,5567,8.4150857833875
31413,1,1.0,0.0,5567,8.4150857833875
31414,1,1.0,0.0,5567,8.4150857833875
31415,1,1.0,0.0,5567,8.4150857833875
31416,1,1.0,0.0,5567,8.4150857833875
31417,1,1.0,0.0,5567,8.4150857833875
31418,2,1.0,1.0,5567,8.4150857833875
31419,1,1.0,0.0,5567,8.4150857833875
31420,1,1.0,0.0,5567,8.4150857833875
31421,1,1.0,0.0,5567,8.4150857833875
31422,1,1.0,0.0,5567,8.4150857833875
31423,1,1.0,0.0,5567,8.4150857833875
31424,1,1.0,0.0,5567,8.4150857833875
31425,1,1.0,0.0,5567,8.4150857833875
31426,1,1.0,0.0,5567,8.4150857833875
31427,1,1.0,0.0,5567,8.4150857833875
31428,1,1.0,0.0,5567,8.4150857833875
31429,1,1.0,0.0,5567,8.4150857833875
31430,1,1.0,0.0,5567,8.4150857833875
31431,1,1.0,0.0,5567,8.4150857833875
31432,1,1.0,0.0,5567,8.4150857833875
31433,2,1.0,1.0,5567,8.4150857833875
31434,1,1.0,0.0,5567,8.4150857833875
31435,1,1.0,0.0,5567,8.4150857833875
31436,1,1.0,0.0,5567,8.4150857833875
31437,1,1.0,0.0,5567,8.4150857833875
31438,1,1.0,0.0,5567,8.4150857833875
31439,1,1.0,0.0,5567,8.4150857833875
31440,1,1.0,0.0,5567,8.4150857833875
31441,1,1.0,0.0,5567,8.4150857833875
31442,2,1.0,1.0,5567,8.4150857833875
31443,1,1.0,0.0,5567,8.4150857833875
31444,2,1.0,1.0,5567,8.4150857833875
31445,1,1.0,0.0,5567,8.4150857833875
31446,1,1.0,0.0,5567,8.4150857833875
31447,1,1.0,0.0,5567,8.4150857833875
31448,1,1.0,0.0,5567,8.4150857833875
31449,1,1.0,0.0,5567,8.4150857833875
31450,1,1.0,0.0,5567,8.4150857833875
31451,1,1.0,0.0,5567,8.4150857833875
31452,1,1.0,0.0,5567,8.4150857833875
31453,1,1.0,0.0,5567,8.4150857833875
31454,2,1.0,1.0,5567,8.4150857833875
31455,1,1.0,0.0,5567,8.4150857833875
31456,1,1.0,0.0,5567,8.4150857833875
31457,1,1.0,0.0,5567,8.4150857833875
31458,1,1.0,0.0,5567,8.4150857833875
31459,1,1.0,0.0,5567,8.4150857833875
31460,1,1.0,0.0,5567,8.4150857833875
31461,1,1.0,0.0,5567,8.4150857833875
31462,1,1.0,0.0,5567,8.4150857833875
31463,1,1.0,0.0,5567,8.4150857833875
31464,1,1.0,0.0,5567,8.4150857833875
31465,1,1.0,0.0,5567,8.4150857833875
31466,1,1.0,0.0,5567,8.4150857833875
31467,1,1.0,0.0,5567,8.4150857833875
31468,1,1.0,0.0,5567,8.4150857833875
31469,1,1.0,0.0,5567,8.4150857833875
31470,1,1.0,0.0,5567,8.4150857833875
31471,1,1.0,0.0,5567,8.4150857833875
31472,1,1.0,0.0,5567,8.4150857833875
31473,1,1.0,0.0,5567,8.4150857833875
31474,1,1.0,0.0,5567,8.4150857833875
31475,1,1.0,0.0,5567,8.4150857833875
31476,1,1.0,0.0,5567,8.4150857833875
31477,1,1.0,0.0,5567,8.4150857833875
31478,1,1.0,0.0,5567,8.4150857833875
31479,1,1.0,0.0,5567,8.4150857833875
31480,1,1.0,0.0,5567,8.4150857833875
31481,1,1.0,0.0,5567,8.4150857833875
31482,1,1.0,0.0,5567,8.4150857833875
31483,1,1.0,0.0,5567,8.4150857833875
31484,1,1.0,0.0,5567,8.4150857833875
31485,1,1.0,0.0,5567,8.4150857833875
31486,1,1.0,0.0,5567,8.4150857833875
31487,1,1.0,0.0,5567,8.4150857833875
31488,1,1.0,0.0,5567,8.4150857833875
31489,1,1.0,0.0,5567,8.4150857833875
31490,1,1.0,0.0,5567,8.4150857833875
31491,1,1.0,0.0,5567,8.4150857833875
31492,1,1.0,0.0,5567,8.4150857833875
31493,1,1.0,0.0,5567,8.4150857833875
31494,1,1.0,0.0,5567,8.4150857833875
31495,1,1.0,0.0,5567,8.4150857833875
31496,1,1.0,0.0,5567,8.4150857833875
31497,1,1.0,0.0,5567,8.4150857833875
31498,1,1.0,0.0,5567,8.4150857833875
31499,1,1.0,0.0,5567,8.4150857833875
31500,1,1.0,0.0,5567,8.4150857833875
31501,1,1.0,0.0,5567,8.4150857833875
31502,1,1.0,0.0,5567,8.4150857833875
31503,1,1.0,0.0,5567,8.4150857833875
31504,1,1.0,0.0,5567,8.4150857833875
31505,1,1.0,0.0,5567,8.4150857833875
31506,1,1.0,0.0,5567,8.4150857833875
31507,1,1.0,0.0,5567,8.4150857833875
31508,1,1.0,0.0,5567,8.4150857833875
31509,1,1.0,0.0,5567,8.4150857833875
31510,1,1.0,0.0,5567,8.4150857833875
31511,1,1.0,0.0,5567,8.4150857833875
31512,1,1.0,0.0,5567,8.4150857833875
31513,1,1.0,0.0,5567,8.4150857833875
31514,1,1.0,0.0,5567,8.4150857833875
31515,1,1.0,0.0,5567,8.4150857833875
31516,1,1.0,0.0,5567,8.4150857833875
31517,1,1.0,0.0,5567,8.4150857833875
31518,1,1.0,0.0,5567,8.4150857833875
31519,1,1.0,0.0,5567,8.4150857833875
31520,1,1.0,0.0,5567,8.4150857833875
31521,1,1.0,0.0,5567,8.4150857833875
31522,1,1.0,0.0,5567,8.4150857833875
31523,1,1.0,0.0,5567,8.4150857833875
31524,1,1.0,0.0,5567,8.4150857833875
31525,1,1.0,0.0,5567,8.4150857833875
31526,1,1.0,0.0,5567,8.4150857833875
31527,1,1.0,0.0,5567,8.4150857833875
31528,1,1.0,0.0,5567,8.4150857833875
31529,1,1.0,0.0,5567,8.4150857833875
31530,1,1.0,0.0,5567,8.4150857833875
31531,1,1.0,0.0,5567,8.4150857833875
31532,1,1.0,0.0,5567,8.4150857833875
31533,1,1.0,0.0,5567,8.4150857833875
31534,1,1.0,0.0,5567,8.4150857833875
31535,1,1.0,0.0,5567,8.4150857833875
31536,1,1.0,0.0,5567,8.4150857833875
31537,1,1.0,0.0,5567,8.4150857833875
31538,1,1.0,0.0,5567,8.4150857833875
31539,1,1.0,0.0,5567,8.4150857833875
31540,1,1.0,0.0,5567,8.4150857833875
31541,1,1.0,0.0,5567,8.4150857833875
31542,1,1.0,0.0,5567,8.4150857833875
31543,2,1.0,1.0,5567,8.4150857833875
31544,1,1.0,0.0,5567,8.4150857833875
31545,1,1.0,0.0,5567,8.4150857833875
31546,1,1.0,0.0,5567,8.4150857833875
31547,1,1.0,0.0,5567,8.4150857833875
31548,1,1.0,0.0,5567,8.4150857833875
31549,2,1.0,1.0,5567,8.4150857833875
31550,1,1.0,0.0,5567,8.4150857833875
31551,1,1.0,0.0,5567,8.4150857833875
31552,2,1.0,1.0,5567,8.4150857833875
31553,1,1.0,0.0,5567,8.4150857833875
31554,1,1.0,0.0,5567,8.4150857833875
31555,1,1.0,0.0,5567,8.4150857833875
31556,2,1.0,1.0,5567,8.4150857833875
31557,1,1.0,0.0,5567,8.4150857833875
31558,1,1.0,0.0,5567,8.4150857833875
31559,1,1.0,0.0,5567,8.4150857833875
31560,1,1.0,0.0,5567,8.4150857833875
31561,1,1.0,0.0,5567,8.4150857833875
31562,1,1.0,0.0,5567,8.4150857833875
31563,1,1.0,0.0,5567,8.4150857833875
31564,1,1.0,0.0,5567,8.4150857833875
31565,1,1.0,0.0,5567,8.4150857833875
31566,1,1.0,0.0,5567,8.4150857833875
31567,1,1.0,0.0,5567,8.4150857833875
31568,1,1.0,0.0,5567,8.4150857833875
31569,1,1.0,0.0,5567,8.4150857833875
31570,1,1.0,0.0,5567,8.4150857833875
31571,1,1.0,0.0,5567,8.4150857833875
31572,1,1.0,0.0,5567,8.4150857833875
31573,1,1.0,0.0,5567,8.4150857833875
31574,1,1.0,0.0,5567,8.4150857833875
31575,1,1.0,0.0,5567,8.4150857833875
31576,1,1.0,0.0,5567,8.4150857833875
31577,1,1.0,0.0,5567,8.4150857833875
31578,1,1.0,0.0,5567,8.4150857833875
31579,1,1.0,0.0,5567,8.4150857833875
31580,1,1.0,0.0,5567,8.4150857833875
31581,1,1.0,0.0,5567,8.4150857833875
31582,1,1.0,0.0,5567,8.4150857833875
31583,1,1.0,0.0,5567,8.4150857833875
31584,1,1.0,0.0,5567,8.4150857833875
31585,1,1.0,0.0,5567,8.4150857833875
31586,1,1.0,0.0,5567,8.4150857833875
31587,1,1.0,0.0,5567,8.4150857833875
31588,1,1.0,0.0,5567,8.4150857833875
31589,1,1.0,0.0,5567,8.4150857833875
31590,3,1.0,2.0,5567,8.4150857833875
31591,1,1.0,0.0,5567,8.4150857833875
31592,1,1.0,0.0,5567,8.4150857833875
31593,1,1.0,0.0,5567,8.4150857833875
31594,1,1.0,0.0,5567,8.4150857833875
31595,1,1.0,0.0,5567,8.4150857833875
31596,1,1.0,0.0,5567,8.4150857833875
31597,1,1.0,0.0,5567,8.4150857833875
31598,1,1.0,0.0,5567,8.4150857833875
31599,1,1.0,0.0,5567,8.4150857833875
31600,1,1.0,0.0,5567,8.4150857833875
31601,1,1.0,0.0,5567,8.4150857833875
31602,1,1.0,0.0,5567,8.4150857833875
31603,1,1.0,0.0,5567,8.4150857833875
31604,1,1.0,0.0,5567,8.4150857833875
31605,1,1.0,0.0,5567,8.4150857833875
31606,1,1.0,0.0,5567,8.4150857833875
31607,1,1.0,0.0,5567,8.4150857833875
31608,1,1.0,0.0,5567,8.4150857833875
31609,1,1.0,0.0,5567,8.4150857833875
31610,1,1.0,0.0,5567,8.4150857833875
31611,1,1.0,0.0,5567,8.4150857833875
31612,1,1.0,0.0,5567,8.4150857833875
31613,1,1.0,0.0,5567,8.4150857833875
31614,1,1.0,0.0,5567,8.4150857833875
31615,1,1.0,0.0,5567,8.4150857833875
31616,1,1.0,0.0,5567,8.4150857833875
31617,1,1.0,0.0,5567,8.4150857833875
31618,1,1.0,0.0,5567,8.4150857833875
31619,1,1.0,0.0,5567,8.4150857833875
31620,1,1.0,0.0,5567,8.4150857833875
31621,1,1.0,0.0,5567,8.4150857833875
31622,1,1.0,0.0,5567,8.4150857833875
31623,1,1.0,0.0,5567,8.4150857833875
31624,1,1.0,0.0,5567,8.4150857833875
31625,1,1.0,0.0,5567,8.4150857833875
31626,1,1.0,0.0,5567,8.4150857833875
31627,1,1.0,0.0,5567,8.4150857833875
31628,1,1.0,0.0,5567,8.4150857833875
31629,1,1.0,0.0,5567,8.4150857833875
31630,1,1.0,0.0,5567,8.4150857833875
31631,2,1.0,1.0,5567,8.4150857833875
31632,1,1.0,0.0,5567,8.4150857833875
31633,1,1.0,0.0,5567,8.4150857833875
31634,1,1.0,0.0,5567,8.4150857833875
31635,1,1.0,0.0,5567,8.4150857833875
31636,1,1.0,0.0,5567,8.4150857833875
31637,1,1.0,0.0,5567,8.4150857833875
31638,1,1.0,0.0,5567,8.4150857833875
31639,1,1.0,0.0,5567,8.4150857833875
31640,1,1.0,0.0,5567,8.4150857833875
31641,1,1.0,0.0,5567,8.4150857833875
31642,1,1.0,0.0,5567,8.4150857833875
31643,1,1.0,0.0,5567,8.4150857833875
31644,1,1.0,0.0,5567,8.4150857833875
31645,2,1.0,1.0,5567,8.4150857833875
31646,1,1.0,0.0,5567,8.4150857833875
31647,1,1.0,0.0,5567,8.4150857833875
31648,1,1.0,0.0,5567,8.4150857833875
31649,1,1.0,0.0,5567,8.4150857833875
31650,1,1.0,0.0,5567,8.4150857833875
31651,1,1.0,0.0,5567,8.4150857833875
31652,1,1.0,0.0,5567,8.4150857833875
31653,1,1.0,0.0,5567,8.4150857833875
31654,1,1.0,0.0,5567,8.4150857833875
31655,1,1.0,0.0,5567,8.4150857833875
31656,1,1.0,0.0,5567,8.4150857833875
31657,1,1.0,0.0,5567,8.4150857833875
31658,1,1.0,0.0,5567,8.4150857833875
31659,1,1.0,0.0,5567,8.4150857833875
31660,1,1.0,0.0,5567,8.4150857833875
31661,1,1.0,0.0,5567,8.4150857833875
31662,1,1.0,0.0,5567,8.4150857833875
31663,1,1.0,0.0,5567,8.4150857833875
31664,1,1.0,0.0,5567,8.4150857833875
31665,1,1.0,0.0,5567,8.4150857833875
31666,1,1.0,0.0,5567,8.4150857833875
31667,1,1.0,0.0,5567,8.4150857833875
31668,3,1.0,2.0,5567,8.4150857833875
31669,1,1.0,0.0,5567,8.4150857833875
31670,1,1.0,0.0,5567,8.4150857833875
31671,1,1.0,0.0,5567,8.4150857833875
31672,1,1.0,0.0,5567,8.4150857833875
31673,1,1.0,0.0,5567,8.4150857833875
31674,1,1.0,0.0,5567,8.4150857833875
31675,1,1.0,0.0,5567,8.4150857833875
31676,1,1.0,0.0,5567,8.4150857833875
31677,1,1.0,0.0,5567,8.4150857833875
31678,1,1.0,0.0,5567,8.4150857833875
31679,1,1.0,0.0,5567,8.4150857833875
31680,2,1.0,1.0,5567,8.4150857833875
31681,1,1.0,0.0,5567,8.4150857833875
31682,2,1.0,1.0,5567,8.4150857833875
31683,1,1.0,0.0,5567,8.4150857833875
31684,1,1.0,0.0,5567,8.4150857833875
31685,1,1.0,0.0,5567,8.4150857833875
31686,1,1.0,0.0,5567,8.4150857833875
31687,1,1.0,0.0,5567,8.4150857833875
31688,1,1.0,0.0,5567,8.4150857833875
31689,1,1.0,0.0,5567,8.4150857833875
31690,1,1.0,0.0,5567,8.4150857833875
31691,1,1.0,0.0,5567,8.4150857833875
31692,1,1.0,0.0,5567,8.4150857833875
31693,2,1.0,1.0,5567,8.4150857833875
31694,1,1.0,0.0,5567,8.4150857833875
31695,1,1.0,0.0,5567,8.4150857833875
31696,1,1.0,0.0,5567,8.4150857833875
31697,1,1.0,0.0,5567,8.4150857833875
31698,2,1.0,1.0,5567,8.4150857833875
31699,1,1.0,0.0,5567,8.4150857833875
31700,1,1.0,0.0,5567,8.4150857833875
31701,1,1.0,0.0,5567,8.4150857833875
31702,1,1.0,0.0,5567,8.4150857833875
31703,1,1.0,0.0,5567,8.4150857833875
31704,1,1.0,0.0,5567,8.4150857833875
31705,1,1.0,0.0,5567,8.4150857833875
31706,1,1.0,0.0,5567,8.4150857833875
31707,1,1.0,0.0,5567,8.4150857833875
31708,1,1.0,0.0,5567,8.4150857833875
31709,1,1.0,0.0,5567,8.4150857833875
31710,1,1.0,0.0,5567,8.4150857833875
31711,1,1.0,0.0,5567,8.4150857833875
31712,1,1.0,0.0,5567,8.4150857833875
31713,1,1.0,0.0,5567,8.4150857833875
31714,1,1.0,0.0,5567,8.4150857833875
31715,1,1.0,0.0,5567,8.4150857833875
31716,1,1.0,0.0,5567,8.4150857833875
31717,1,1.0,0.0,5567,8.4150857833875
31718,1,1.0,0.0,5567,8.4150857833875
31719,1,1.0,0.0,5567,8.4150857833875
31720,1,1.0,0.0,5567,8.4150857833875
31721,1,1.0,0.0,5567,8.4150857833875
31722,2,1.0,1.0,5567,8.4150857833875
31723,1,1.0,0.0,5567,8.4150857833875
31724,2,1.0,1.0,5567,8.4150857833875
31725,1,1.0,0.0,5567,8.4150857833875
31726,1,1.0,0.0,5567,8.4150857833875
31727,1,1.0,0.0,5567,8.4150857833875
31728,1,1.0,0.0,5567,8.4150857833875
31729,1,1.0,0.0,5567,8.4150857833875
31730,2,1.0,1.0,5567,8.4150857833875
31731,1,1.0,0.0,5567,8.4150857833875
31732,1,1.0,0.0,5567,8.4150857833875
31733,1,1.0,0.0,5567,8.4150857833875
31734,1,1.0,0.0,5567,8.4150857833875
31735,1,1.0,0.0,5567,8.4150857833875
31736,1,1.0,0.0,5567,8.4150857833875
31737,1,1.0,0.0,5567,8.4150857833875
31738,1,1.0,0.0,5567,8.4150857833875
31739,1,1.0,0.0,5567,8.4150857833875
31740,1,1.0,0.0,5567,8.4150857833875
31741,1,1.0,0.0,5567,8.4150857833875
31742,1,1.0,0.0,5567,8.4150857833875
31743,1,1.0,0.0,5567,8.4150857833875
31744,1,1.0,0.0,5567,8.4150857833875
31745,1,1.0,0.0,5567,8.4150857833875
31746,1,1.0,0.0,5567,8.4150857833875
31747,4,1.0,3.0,5567,8.4150857833875
31748,1,1.0,0.0,5567,8.4150857833875
31749,1,1.0,0.0,5567,8.4150857833875
31750,1,1.0,0.0,5567,8.4150857833875
31751,1,1.0,0.0,5567,8.4150857833875
31752,1,1.0,0.0,5567,8.4150857833875
31753,1,1.0,0.0,5567,8.4150857833875
31754,1,1.0,0.0,5567,8.4150857833875
31755,2,1.0,1.0,5567,8.4150857833875
31756,1,1.0,0.0,5567,8.4150857833875
31757,1,1.0,0.0,5567,8.4150857833875
31758,1,1.0,0.0,5567,8.4150857833875
31759,1,1.0,0.0,5567,8.4150857833875
31760,1,1.0,0.0,5567,8.4150857833875
31761,1,1.0,0.0,5567,8.4150857833875
31762,2,1.0,1.0,5567,8.4150857833875
31763,1,1.0,0.0,5567,8.4150857833875
31764,2,1.0,1.0,5567,8.4150857833875
31765,1,1.0,0.0,5567,8.4150857833875
31766,2,1.0,1.0,5567,8.4150857833875
31767,1,1.0,0.0,5567,8.4150857833875
31768,1,1.0,0.0,5567,8.4150857833875
31769,1,1.0,0.0,5567,8.4150857833875
31770,2,1.0,1.0,5567,8.4150857833875
31771,1,1.0,0.0,5567,8.4150857833875
31772,2,1.0,1.0,5567,8.4150857833875
31773,1,1.0,0.0,5567,8.4150857833875
31774,1,1.0,0.0,5567,8.4150857833875
31775,1,1.0,0.0,5567,8.4150857833875
31776,1,1.0,0.0,5567,8.4150857833875
31777,1,1.0,0.0,5567,8.4150857833875
31778,1,1.0,0.0,5567,8.4150857833875
31779,1,1.0,0.0,5567,8.4150857833875
31780,1,1.0,0.0,5567,8.4150857833875
31781,1,1.0,0.0,5567,8.4150857833875
31782,1,1.0,0.0,5567,8.4150857833875
31783,1,1.0,0.0,5567,8.4150857833875
31784,1,1.0,0.0,5567,8.4150857833875
31785,2,1.0,1.0,5567,8.4150857833875
31786,1,1.0,0.0,5567,8.4150857833875
31787,1,1.0,0.0,5567,8.4150857833875
31788,1,1.0,0.0,5567,8.4150857833875
31789,1,1.0,0.0,5567,8.4150857833875
31790,1,1.0,0.0,5567,8.4150857833875
31791,1,1.0,0.0,5567,8.4150857833875
31792,2,1.0,1.0,5567,8.4150857833875
31793,1,1.0,0.0,5567,8.4150857833875
31794,1,1.0,0.0,5567,8.4150857833875
31795,1,1.0,0.0,5567,8.4150857833875
31796,2,1.0,1.0,5567,8.4150857833875
31797,1,1.0,0.0,5567,8.4150857833875
31798,1,1.0,0.0,5567,8.4150857833875
31799,1,1.0,0.0,5567,8.4150857833875
31800,1,1.0,0.0,5567,8.4150857833875
31801,1,1.0,0.0,5567,8.4150857833875
31802,1,1.0,0.0,5567,8.4150857833875
31803,1,1.0,0.0,5567,8.4150857833875
31804,1,1.0,0.0,5567,8.4150857833875
31805,2,1.0,1.0,5567,8.4150857833875
31806,1,1.0,0.0,5567,8.4150857833875
31807,1,1.0,0.0,5567,8.4150857833875
31808,1,1.0,0.0,5567,8.4150857833875
31809,1,1.0,0.0,5567,8.4150857833875
31810,1,1.0,0.0,5567,8.4150857833875
31811,1,1.0,0.0,5567,8.4150857833875
31812,1,1.0,0.0,5567,8.4150857833875
31813,1,1.0,0.0,5567,8.4150857833875
31814,1,1.0,0.0,5567,8.4150857833875
31815,1,1.0,0.0,5567,8.4150857833875
31816,1,1.0,0.0,5567,8.4150857833875
31817,1,1.0,0.0,5567,8.4150857833875
31818,1,1.0,0.0,5567,8.4150857833875
31819,1,1.0,0.0,5567,8.4150857833875
31820,1,1.0,0.0,5567,8.4150857833875
31821,1,1.0,0.0,5567,8.4150857833875
31822,1,1.0,0.0,5567,8.4150857833875
31823,1,1.0,0.0,5567,8.4150857833875
31824,1,1.0,0.0,5567,8.4150857833875
31825,1,1.0,0.0,5567,8.4150857833875
31826,1,1.0,0.0,5567,8.4150857833875
31827,1,1.0,0.0,5567,8.4150857833875
31828,1,1.0,0.0,5567,8.4150857833875
31829,1,1.0,0.0,5567,8.4150857833875
31830,1,1.0,0.0,5567,8.4150857833875
31831,1,1.0,0.0,5567,8.4150857833875
31832,1,1.0,0.0,5567,8.4150857833875
31833,1,1.0,0.0,5567,8.4150857833875
31834,1,1.0,0.0,5567,8.4150857833875
31835,1,1.0,0.0,5567,8.4150857833875
31836,1,1.0,0.0,5567,8.4150857833875
31837,1,1.0,0.0,5567,8.4150857833875
31838,1,1.0,0.0,5567,8.4150857833875
31839,1,1.0,0.0,5567,8.4150857833875
31840,1,1.0,0.0,5567,8.4150857833875
31841,1,1.0,0.0,5567,8.4150857833875
31842,1,1.0,0.0,5567,8.4150857833875
31843,1,1.0,0.0,5567,8.4150857833875
31844,1,1.0,0.0,5567,8.4150857833875
31845,1,1.0,0.0,5567,8.4150857833875
31846,1,1.0,0.0,5567,8.4150857833875
31847,1,1.0,0.0,5567,8.4150857833875
31848,1,1.0,0.0,5567,8.4150857833875
31849,1,1.0,0.0,5567,8.4150857833875
31850,1,1.0,0.0,5567,8.4150857833875
31851,1,1.0,0.0,5567,8.4150857833875
31852,1,1.0,0.0,5567,8.4150857833875
31853,1,1.0,0.0,5567,8.4150857833875
31854,1,1.0,0.0,5567,8.4150857833875
31855,1,1.0,0.0,5567,8.4150857833875
31856,1,1.0,0.0,5567,8.4150857833875
31857,1,1.0,0.0,5567,8.4150857833875
31858,1,1.0,0.0,5567,8.4150857833875
31859,1,1.0,0.0,5567,8.4150857833875
31860,1,1.0,0.0,5567,8.4150857833875
31861,1,1.0,0.0,5567,8.4150857833875
31862,2,1.0,1.0,5567,8.4150857833875
31863,1,1.0,0.0,5567,8.4150857833875
31864,1,1.0,0.0,5567,8.4150857833875
31865,1,1.0,0.0,5567,8.4150857833875
31866,1,1.0,0.0,5567,8.4150857833875
31867,3,1.0,2.0,5567,8.4150857833875
31868,1,1.0,0.0,5567,8.4150857833875
31869,1,1.0,0.0,5567,8.4150857833875
31870,1,1.0,0.0,5567,8.4150857833875
31871,1,1.0,0.0,5567,8.4150857833875
31872,1,1.0,0.0,5567,8.4150857833875
31873,1,1.0,0.0,5567,8.4150857833875
31874,1,1.0,0.0,5567,8.4150857833875
31875,1,1.0,0.0,5567,8.4150857833875
31876,1,1.0,0.0,5567,8.4150857833875
31877,1,1.0,0.0,5567,8.4150857833875
31878,1,1.0,0.0,5567,8.4150857833875
31879,1,1.0,0.0,5567,8.4150857833875
31880,1,1.0,0.0,5567,8.4150857833875
31881,1,1.0,0.0,5567,8.4150857833875
31882,1,1.0,0.0,5567,8.4150857833875
31883,1,1.0,0.0,5567,8.4150857833875
31884,1,1.0,0.0,5567,8.4150857833875
31885,1,1.0,0.0,5567,8.4150857833875
31886,1,1.0,0.0,5567,8.4150857833875
31887,1,1.0,0.0,5567,8.4150857833875
31888,1,1.0,0.0,5567,8.4150857833875
31889,1,1.0,0.0,5567,8.4150857833875
31890,1,1.0,0.0,5567,8.4150857833875
31891,1,1.0,0.0,5567,8.4150857833875
31892,1,1.0,0.0,5567,8.4150857833875
31893,1,1.0,0.0,5567,8.4150857833875
31894,1,1.0,0.0,5567,8.4150857833875
31895,1,1.0,0.0,5567,8.4150857833875
31896,1,1.0,0.0,5567,8.4150857833875
31897,1,1.0,0.0,5567,8.4150857833875
31898,1,1.0,0.0,5567,8.4150857833875
31899,1,1.0,0.0,5567,8.4150857833875
31900,1,1.0,0.0,5567,8.4150857833875
31901,1,1.0,0.0,5567,8.4150857833875
31902,2,1.0,1.0,5567,8.4150857833875
31903,1,1.0,0.0,5567,8.4150857833875
31904,1,1.0,0.0,5567,8.4150857833875
31905,1,1.0,0.0,5567,8.4150857833875
31906,1,1.0,0.0,5567,8.4150857833875
31907,1,1.0,0.0,5567,8.4150857833875
31908,1,1.0,0.0,5567,8.4150857833875
31909,1,1.0,0.0,5567,8.4150857833875
31910,1,1.0,0.0,5567,8.4150857833875
31911,1,1.0,0.0,5567,8.4150857833875
31912,1,1.0,0.0,5567,8.4150857833875
31913,1,1.0,0.0,5567,8.4150857833875
31914,1,1.0,0.0,5567,8.4150857833875
31915,1,1.0,0.0,5567,8.4150857833875
31916,1,1.0,0.0,5567,8.4150857833875
31917,1,1.0,0.0,5567,8.4150857833875
31918,1,1.0,0.0,5567,8.4150857833875
31919,1,1.0,0.0,5567,8.4150857833875
31920,1,1.0,0.0,5567,8.4150857833875
31921,1,1.0,0.0,5567,8.4150857833875
31922,1,1.0,0.0,5567,8.4150857833875
31923,1,1.0,0.0,5567,8.4150857833875
31924,1,1.0,0.0,5567,8.4150857833875
31925,1,1.0,0.0,5567,8.4150857833875
31926,1,1.0,0.0,5567,8.4150857833875
31927,1,1.0,0.0,5567,8.4150857833875
31928,1,1.0,0.0,5567,8.4150857833875
31929,1,1.0,0.0,5567,8.4150857833875
31930,1,1.0,0.0,5567,8.4150857833875
31931,1,1.0,0.0,5567,8.4150857833875
31932,1,1.0,0.0,5567,8.4150857833875
31933,1,1.0,0.0,5567,8.4150857833875
31934,1,1.0,0.0,5567,8.4150857833875
31935,1,1.0,0.0,5567,8.4150857833875
31936,1,1.0,0.0,5567,8.4150857833875
31937,1,1.0,0.0,5567,8.4150857833875
31938,1,1.0,0.0,5567,8.4150857833875
31939,1,1.0,0.0,5567,8.4150857833875
31940,2,1.0,1.0,5567,8.4150857833875
31941,1,1.0,0.0,5567,8.4150857833875
31942,1,1.0,0.0,5567,8.4150857833875
31943,1,1.0,0.0,5567,8.4150857833875
31944,1,1.0,0.0,5567,8.4150857833875
31945,1,1.0,0.0,5567,8.4150857833875
31946,1,1.0,0.0,5567,8.4150857833875
31947,1,1.0,0.0,5567,8.4150857833875
31948,1,1.0,0.0,5567,8.4150857833875
31949,2,1.0,1.0,5567,8.4150857833875
31950,1,1.0,0.0,5567,8.4150857833875
31951,1,1.0,0.0,5567,8.4150857833875
31952,1,1.0,0.0,5567,8.4150857833875
31953,1,1.0,0.0,5567,8.4150857833875
31954,1,1.0,0.0,5567,8.4150857833875
31955,1,1.0,0.0,5567,8.4150857833875
